测试套/软件包名,测试用例名,状态,日志文件,原因,x86 日志文件,x86 原因
smoke-basic-os,oe_test_mv_002,success,./riscv/logs/smoke-basic-os/oe_test_mv_002/2023-06-25-18_38_47.log,,,
smoke-basic-os,oe_test_user_003,success,./riscv/logs/smoke-basic-os/oe_test_user_003/2023-06-25-18_37_01.log,,,
smoke-basic-os,oe_test_syslog_journalctl_001,success,./riscv/logs/smoke-basic-os/oe_test_syslog_journalctl_001/2023-06-25-18_33_12.log,,,
smoke-basic-os,oe_test_haproxy,success,./riscv/logs/smoke-basic-os/oe_test_haproxy/2023-06-25-17_52_43.log,,,
smoke-basic-os,oe_test_augeas_augtool,success,./riscv/logs/smoke-basic-os/oe_test_augeas_augtool/2023-06-25-19_24_42.log,,,
smoke-basic-os,oe_test_user_002,success,./riscv/logs/smoke-basic-os/oe_test_user_002/2023-06-25-18_36_43.log,,,
smoke-basic-os,oe_test_rmdir_001,success,./riscv/logs/smoke-basic-os/oe_test_rmdir_001/2023-06-25-18_20_44.log,,,
smoke-basic-os,oe_test_aide_update_database,success,./riscv/logs/smoke-basic-os/oe_test_aide_update_database/2023-06-25-19_02_13.log,,,
smoke-basic-os,oe_test_chrt,success,./riscv/logs/smoke-basic-os/oe_test_chrt/2023-06-25-19_28_28.log,,,
smoke-basic-os,oe_test_cp_001,success,./riscv/logs/smoke-basic-os/oe_test_cp_001/2023-06-25-17_09_07.log,,,
smoke-basic-os,oe_test_diffstat_001,success,./riscv/logs/smoke-basic-os/oe_test_diffstat_001/2023-06-25-18_40_58.log,,,
smoke-basic-os,oe_test_bridge-utils_01,success,./riscv/logs/smoke-basic-os/oe_test_bridge-utils_01/2023-06-25-19_26_54.log,,,
smoke-basic-os,oe_test_journalctl,success,./riscv/logs/smoke-basic-os/oe_test_journalctl/2023-06-25-18_01_33.log,,,
smoke-basic-os,oe_test_sort,success,./riscv/logs/smoke-basic-os/oe_test_sort/2023-06-25-18_22_50.log,,,
smoke-basic-os,oe_test_acl_001,success,./riscv/logs/smoke-basic-os/oe_test_acl_001/2023-06-25-17_06_45.log,,,
smoke-basic-os,oe_test_uname,success,./riscv/logs/smoke-basic-os/oe_test_uname/2023-06-25-18_39_01.log,,,
smoke-basic-os,oe_test_chroncy_001,success,./riscv/logs/smoke-basic-os/oe_test_chroncy_001/2023-06-25-18_39_30.log,,,
smoke-basic-os,oe_test_gcc,success,./riscv/logs/smoke-basic-os/oe_test_gcc/2023-06-25-18_43_04.log,,,
smoke-basic-os,oe_test_cpio,success,./riscv/logs/smoke-basic-os/oe_test_cpio/2023-06-25-19_30_54.log,,,
smoke-basic-os,oe_test_acpid,success,./riscv/logs/smoke-basic-os/oe_test_acpid/2023-06-25-18_49_28.log,,,
smoke-basic-os,oe_test_cd_002,success,./riscv/logs/smoke-basic-os/oe_test_cd_002/2023-06-25-17_07_53.log,,,
smoke-basic-os,oe_test_rm_001,success,./riscv/logs/smoke-basic-os/oe_test_rm_001/2023-06-25-18_37_20.log,,,
smoke-basic-os,oe_test_touch_001,success,./riscv/logs/smoke-basic-os/oe_test_touch_001/2023-06-25-18_34_49.log,,,
smoke-basic-os,oe_test_localectl_001,success,./riscv/logs/smoke-basic-os/oe_test_localectl_001/2023-06-25-18_04_19.log,,,
smoke-basic-os,oe_test_httpd,success,./riscv/logs/smoke-basic-os/oe_test_httpd/2023-06-25-17_56_08.log,,,
smoke-basic-os,oe_test_logrotate_001,success,./riscv/logs/smoke-basic-os/oe_test_logrotate_001/2023-06-25-18_05_32.log,,,
smoke-basic-os,oe_test_less_001,success,./riscv/logs/smoke-basic-os/oe_test_less_001/2023-06-25-18_04_05.log,,,
smoke-basic-os,oe_test_logrotate_002,success,./riscv/logs/smoke-basic-os/oe_test_logrotate_002/2023-06-25-18_04_37.log,,,
smoke-basic-os,oe_test_hdparm,success,./riscv/logs/smoke-basic-os/oe_test_hdparm/2023-06-25-17_54_49.log,,,
smoke-basic-os,oe_test_chown_001,success,./riscv/logs/smoke-basic-os/oe_test_chown_001/2023-06-25-17_08_47.log,,,
smoke-basic-os,oe_test_krb5,success,./riscv/logs/smoke-basic-os/oe_test_krb5/2023-06-25-18_01_51.log,,,
smoke-basic-os,oe_test_dd_001,success,./riscv/logs/smoke-basic-os/oe_test_dd_001/2023-06-25-17_41_13.log,,,
smoke-basic-os,oe_test_umask_001,success,./riscv/logs/smoke-basic-os/oe_test_umask_001/2023-06-25-18_36_07.log,,,
smoke-basic-os,oe_test_syslog_dmesg_001,success,./riscv/logs/smoke-basic-os/oe_test_syslog_dmesg_001/2023-06-25-18_32_58.log,,,
smoke-basic-os,oe_test_chkconfig,success,./riscv/logs/smoke-basic-os/oe_test_chkconfig/2023-06-25-19_28_10.log,,,
smoke-basic-os,oe_test_ls_001,success,./riscv/logs/smoke-basic-os/oe_test_ls_001/2023-06-25-18_06_34.log,,,
smoke-basic-os,oe_test_openssl,success,./riscv/logs/smoke-basic-os/oe_test_openssl/2023-06-25-18_17_02.log,,,
smoke-basic-os,oe_test_pciutils,success,./riscv/logs/smoke-basic-os/oe_test_pciutils/2023-06-25-18_17_40.log,,,
smoke-basic-os,oe_test_logrotate_003,success,./riscv/logs/smoke-basic-os/oe_test_logrotate_003/2023-06-25-18_06_04.log,,,
smoke-basic-os,oe_test_group_002,success,./riscv/logs/smoke-basic-os/oe_test_group_002/2023-06-25-17_52_22.log,,,
smoke-basic-os,oe_test_dateinfo_001,success,./riscv/logs/smoke-basic-os/oe_test_dateinfo_001/2023-06-25-17_40_56.log,,,
smoke-basic-os,oe_test_chattr,success,./riscv/logs/smoke-basic-os/oe_test_chattr/2023-06-25-17_08_11.log,,,
smoke-basic-os,oe_test_bc,success,./riscv/logs/smoke-basic-os/oe_test_bc/2023-06-25-19_26_25.log,,,
smoke-basic-os,oe_test_which,success,./riscv/logs/smoke-basic-os/oe_test_which/2023-06-25-18_37_34.log,,,
smoke-basic-os,oe_test_ln_001,success,./riscv/logs/smoke-basic-os/oe_test_ln_001/2023-06-25-18_03_48.log,,,
smoke-basic-os,oe_test_syslog_journalctl_002,success,./riscv/logs/smoke-basic-os/oe_test_syslog_journalctl_002/2023-06-25-18_33_27.log,,,
smoke-basic-os,oe_test_group_001,success,./riscv/logs/smoke-basic-os/oe_test_group_001/2023-06-25-17_52_01.log,,,
smoke-basic-os,oe_test_rsync,success,./riscv/logs/smoke-basic-os/oe_test_rsync/2023-06-25-18_21_01.log,,,
smoke-basic-os,oe_test_file_001,success,./riscv/logs/smoke-basic-os/oe_test_file_001/2023-06-25-17_42_34.log,,,
smoke-basic-os,oe_test_golang,success,./riscv/logs/smoke-basic-os/oe_test_golang/2023-06-25-17_43_18.log,,,
smoke-basic-os,oe_test_mkdir_001,success,./riscv/logs/smoke-basic-os/oe_test_mkdir_001/2023-06-25-18_10_30.log,,,
smoke-basic-os,oe_test_cat_001,x86 fail,./riscv/logs_failed/smoke-basic-os/oe_test_cat_001/2023-06-25-17_07_30.log,unknown,./x86/logs_failed/smoke-basic-os/oe_test_cat_001/2023-06-28-14_18_12.log,unknown
smoke-basic-os,oe_test_syslog_logrotate_001,fail,./riscv/logs_failed/smoke-basic-os/oe_test_syslog_logrotate_001/2023-06-25-18_34_03.log,"preinstall absent
",,
smoke-basic-os,oe_test_skopeo,fail,./riscv/logs_failed/smoke-basic-os/oe_test_skopeo/2023-06-25-18_23_06.log,unknown,,
smoke-basic-os,oe_test_MEMinfo_001,fail,./riscv/logs_failed/smoke-basic-os/oe_test_MEMinfo_001/2023-06-25-18_09_20.log,"file missing
",,
smoke-basic-os,oe_test_rollback,fail,./riscv/logs_failed/smoke-basic-os/oe_test_rollback/2023-06-25-18_42_12.log,unknown,,
smoke-basic-os,oe_test_sevice_001,x86 fail,./riscv/logs_failed/smoke-basic-os/oe_test_sevice_001/2023-06-25-18_22_35.log,unknown,./x86/logs_failed/smoke-basic-os/oe_test_sevice_001/2023-06-28-14_27_07.log,unknown
smoke-basic-os,oe_test_arping,x86 fail,./riscv/logs_failed/smoke-basic-os/oe_test_arping/2023-06-25-19_21_55.log,unknown,./x86/logs_failed/smoke-basic-os/oe_test_arping/2023-06-28-14_36_32.log,unknown
smoke-basic-os,oe_test_perf,fail,./riscv/logs_failed/smoke-basic-os/oe_test_perf/2023-06-25-18_19_00.log,"timeout
",,
smoke-basic-os,oe_test_iscsi,fail,./riscv/logs_failed/smoke-basic-os/oe_test_iscsi/systemctl_for_2023-06-25-17_58_02.log,"Broken testcase
",,
smoke-basic-os,oe_test_network_001,x86 fail,./riscv/logs_failed/smoke-basic-os/oe_test_network_001/2023-06-25-18_12_41.log,"file missing
",./x86/logs_failed/smoke-basic-os/oe_test_network_001/2023-06-28-14_26_02.log,unknown
smoke-basic-os,oe_test_yumgroup_001,fail,./riscv/logs_failed/smoke-basic-os/oe_test_yumgroup_001/2023-06-25-18_37_50.log,unknown,,
smoke-basic-os,oe_test_criu,fail,./riscv/logs_failed/smoke-basic-os/oe_test_criu/2023-06-25-17_39_37.log,"file missing
",,
smoke-basic-os,oe_test_CPUinfo_001,fail,./riscv/logs_failed/smoke-basic-os/oe_test_CPUinfo_001/2023-06-25-17_09_24.log,"timeout
",,
smoke-basic-os,oe_test_numactl,fail,./riscv/logs_failed/smoke-basic-os/oe_test_numactl/2023-06-25-18_15_30.log,unknown,,
smoke-basic-os,oe_test_df,x86 fail,./riscv/logs_failed/smoke-basic-os/oe_test_df/2023-06-25-17_42_17.log,unknown,./x86/logs_failed/smoke-basic-os/oe_test_df/2023-06-28-14_20_57.log,unknown
smoke-basic-os,oe_test_pwd_001,fail,./riscv/logs_failed/smoke-basic-os/oe_test_pwd_001/2023-06-25-18_20_26.log,"preinstall absent
",,
smoke-basic-os,oe_test_log_001,fail,./riscv/logs_failed/smoke-basic-os/oe_test_log_001/2023-06-25-18_05_08.log,"preinstall absent
",,
console-setup,oe_test_console-setup_ckbcomp_02,success,./riscv/logs/console-setup/oe_test_console-setup_ckbcomp_02/2023-06-25-16_03_03.log,,,
console-setup,oe_test_console-setup_setupcon_01,success,./riscv/logs/console-setup/oe_test_console-setup_setupcon_01/2023-06-25-16_04_46.log,,,
console-setup,oe_test_console-setup_ckbcomp_01,success,./riscv/logs/console-setup/oe_test_console-setup_ckbcomp_01/2023-06-25-16_00_50.log,,,
console-setup,oe_test_console-setup_setupcon_02,success,./riscv/logs/console-setup/oe_test_console-setup_setupcon_02/2023-06-25-16_07_47.log,,,
python_rsa_4.7.2,oe_test_python3-rsa_4.7.2,x86 fail,./riscv/logs_failed/python_rsa_4.7.2/oe_test_python3-rsa_4.7.2/2023-06-25-17_02_44.log,"file missing
",./x86/logs_failed/python_rsa_4.7.2/oe_test_python3-rsa_4.7.2/2023-06-28-14_27_10.log,"file missing
"
hadoop,oe_test_service_hadoop-nodemanager,fail,./riscv/logs_failed/hadoop/oe_test_service_hadoop-nodemanager/2023-06-25-17_29_21.log,"file missing
systemd unit restart failure
systemd unit runtime error
",,
hadoop,oe_test_service_hadoop-proxyserver,fail,./riscv/logs_failed/hadoop/oe_test_service_hadoop-proxyserver/2023-06-25-17_31_02.log,"file missing
systemd unit restart failure
systemd unit runtime error
",,
hadoop,oe_test_service_hadoop-datanode,fail,./riscv/logs_failed/hadoop/oe_test_service_hadoop-datanode/2023-06-25-17_24_09.log,"file missing
systemd unit restart failure
systemd unit runtime error
",,
hadoop,oe_test_service_hadoop-namenode,fail,./riscv/logs_failed/hadoop/oe_test_service_hadoop-namenode/2023-06-25-17_27_38.log,"file missing
systemd unit restart failure
systemd unit runtime error
",,
hadoop,oe_test_service_hadoop-secondarynamenode,fail,./riscv/logs_failed/hadoop/oe_test_service_hadoop-secondarynamenode/2023-06-25-17_34_25.log,"file missing
systemd unit restart failure
systemd unit runtime error
",,
hadoop,oe_test_service_hadoop-timelineserver,fail,./riscv/logs_failed/hadoop/oe_test_service_hadoop-timelineserver/2023-06-25-17_36_05.log,"file missing
systemd unit restart failure
systemd unit runtime error
",,
hadoop,oe_test_service_hadoop-journalnode,fail,./riscv/logs_failed/hadoop/oe_test_service_hadoop-journalnode/2023-06-25-17_25_57.log,"file missing
systemd unit restart failure
systemd unit runtime error
",,
hadoop,oe_test_service_hadoop-resourcemanager,fail,./riscv/logs_failed/hadoop/oe_test_service_hadoop-resourcemanager/2023-06-25-17_32_44.log,"file missing
systemd unit restart failure
systemd unit runtime error
",,
